unnamed: 0,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,roledepartament,remotework
1310,20,No,travel rarely,959.0, research & development ,1,3,life sciences,"657,0",4,Female,83,2,1, research scientist ,2,,,11757,1,No,13,,4,0,"1,0",0,"4,0",1,,0,0,,2003, research scientist  -  research & development ,Yes
1311,43,No,,782.0,,14,4,other,"661,0",2,Male,50,2,4, research director ,4,Divorced,"16627,0",2671,4,,14,"3,0",3,1,"21,0",3,,1,,0,0,"16627,0",1980,,0
1312,38,No,,362.0,,27,1,life sciences,"662,0",3,Female,Not Available,3,1, research scientist ,1,,,14561,3,No,17,"3,0",4,0,"8,0",3,"2,0",0,,0,0,,1985,,1
1313,33,No,,1216.0, sales ,8,4,marketing,,3,Male,39,3,2, sales executive ,3,Divorced,,20431,0,,12,"3,0",4,0,"6,0",3,"3,0",5,,1,2,,1990, sales executive  -  sales ,0
1314,30,No,,160.0,,3,3,,,3,Female,71,3,1, research scientist ,3,,"2083,0",22653,1,No,20,"4,0",3,1,"1,0",2,,1,,0,0,"2083,0",1993,,False
1315,29,No,,, sales ,44,2,medical,"690,0",2,Female,62,3,2, sales executive ,3,,,3487,1,No,14,"3,0",1,1,,5,"2,0",6,,1,2,,1994, sales executive  -  sales ,0
1316,20,Yes,,1362.0,,10,1,medical,"701,0",4,Male,32,3,1, research scientist ,3,Single,"1009,0",26999,1,,11,"3,0",4,0,,5,"3,0",1,,1,1,"1009,0",2003,,1
1317,35,No,non travel,727.0,,20,3,,"704,0",20,Male,41,2,1, laboratory technician ,3,Marreid,,16900,1,No,18,"3,0",3,2,"1,0",3,"3,0",1,,0,0,,1988,,0
1318,37,No,,1225.0,,10,2,life sciences,"715,0",4,Male,80,4,1, research scientist ,4,Single,,15232,3,No,17,"3,0",1,0,,2,,1,,0,0,,1986,,Yes
1319,38,No,,168.0,,1,3,,"743,0",3,Female,81,3,3, manufacturing director ,3,Single,"7861,0",15397,4,Yes,14,,4,0,"10,0",4,,1,,0,0,"7861,0",1985,,1
1320,29,No,,1396.0,,10,3,,"749,0",3,Male,Not Available,3,1, sales representative ,3,Single,"2642,0",2755,1,No,11,"3,0",3,0,"1,0",6,,1,,0,0,"2642,0",1994,,0
1321,35,No,,1225.0,,2,4,,,4,Female,61,3,2, healthcare representative ,1,Divorced,,4761,2,No,11,"3,0",1,1,"16,0",2,"4,0",1,,0,0,,1988,,True
1322,38,No,travel rarely,268.0,,2,5,medical,"773,0",4,Male,92,3,1, research scientist ,3,Married,,20471,6,Yes,13,"3,0",2,1,,0,"1,0",1,,0,1,,1985,,Yes
1323,34,No,travel rarely,167.0,,8,5,life sciences,"775,0",2,Female,32,3,2, manufacturing director ,1,,"5121,0",4187,3,No,14,"3,0",3,1,,3,,0,,0,0,"5121,0",1989,,1
1324,23,Yes,,1243.0,,6,3,life sciences,"811,0",3,Male,Not Available,4,1, laboratory technician ,1,,,3445,1,Yes,21,"4,0",3,2,"1,0",2,"3,0",0,,0,0,,2000,,False
1325,24,No,,1092.0,,9,3,life sciences,"812,0",3,Male,60,2,1, laboratory technician ,2,Divorced,"2694,0",26551,1,No,11,"3,0",3,3,,4,"3,0",1,,0,0,"2694,0",1999,,False
1326,29,Yes,travel rarely,805.0,,1,2,life sciences,"816,0",2,Female,36,2,1, laboratory technician ,1,Married,,6689,1,,11,"3,0",4,1,"1,0",1,"3,0",1,,0,0,,1994,,1
1327,40,No,travel frequently,720.0,,16,4,medical,"832,0",1,Male,51,2,2, laboratory technician ,3,,"5094,0",11983,6,No,14,"3,0",4,0,"10,0",6,"3,0",1,,0,0,"5094,0",1983,,1
1328,30,No,travel rarely,, research & development ,2,3,,"833,0",3,Female,52,2,2, manufacturing director ,4,Single,,20234,5,,24,"4,0",2,0,"12,0",4,"2,0",0,,0,0,,1993, manufacturing director  -  research & development ,1
1329,45,No,,252.0,,2,3,,"834,0",2,Female,95,2,1, research scientist ,3,,"2274,0",6153,1,No,14,"3,0",4,0,"1,0",3,"3,0",1,,0,0,"2274,0",1978,,True
1330,27,No,,443.0,,3,3,medical,,4,Male,50,3,1, research scientist ,4,Married,,16571,1,,11,"3,0",3,3,"0,0",6,"2,0",0,,0,0,,1996,,True
1331,37,No,,342.0,,16,4,marketing,,4,Male,66,2,2, sales executive ,3,,,24558,4,,19,,4,2,"9,0",2,"3,0",1,,0,0,,1986,,True
1332,32,No,,300.0,,1,3,life sciences,,4,Male,61,3,1, laboratory technician ,4,Divorced,"2314,0",9148,0,No,12,,2,1,"4,0",2,"3,0",3,,0,2,"2314,0",1991,,1
1333,53,No,travel rarely,868.0,,8,3,marketing,"897,0",1,Male,73,3,4, sales executive ,4,Married,,22789,5,,14,"3,0",3,1,"28,0",3,"3,0",2,,2,2,,1970,,Yes
1334,37,No,,1252.0,,19,2,,"904,0",19,Male,32,3,3, sales executive ,2,Single,,4814,1,Yes,13,"3,0",4,0,,2,"3,0",10,,0,9,,1986,,False
1335,32,Yes,travel rarely,374.0,,25,4,,"911,0",1,Male,87,3,1, laboratory technician ,4,,,18016,1,,24,"4,0",3,0,"1,0",2,"1,0",1,,0,1,,1991,,1
1336,58,Yes,travel frequently,781.0,,2,1,,"918,0",4,Male,57,2,1, laboratory technician ,4,divorced,"2380,0",13384,9,,14,"3,0",4,1,"3,0",3,"2,0",1,,0,0,"2380,0",1965,,True
1337,43,No,travel rarely,177.0,,8,3,,,1,Female,55,3,2, manufacturing director ,2,Divorced,,23814,4,No,21,"4,0",3,1,"4,0",2,"4,0",1,,0,0,,1980,,0
1338,21,Yes,travel rarely,1427.0, research & development ,18,1,other,"923,0",4,Female,65,3,1, research scientist ,4,Single,,8870,1,No,19,,1,0,,3,"2,0",1,,0,0,,2002, research scientist  -  research & development ,False
1339,34,No,,546.0,,48,3,life sciences,"934,0",48,Male,83,3,1, laboratory technician ,2,,"2008,0",6896,1,No,14,"3,0",2,2,"1,0",3,"3,0",1,,1,0,"2008,0",1989,,Yes
1340,58,No,,1272.0,,5,3,,"940,0",3,Female,37,2,3, healthcare representative ,2,Divorced,"10552,0",9255,2,,13,,4,1,"24,0",3,"3,0",6,,0,4,"10552,0",1965,,False
1341,48,No,,,,20,4,medical,"945,0",4,Male,51,3,1, research scientist ,3,Married,"2259,0",5543,4,,17,"3,0",1,2,"13,0",2,"2,0",0,,0,0,"2259,0",1975,,0
1342,32,No,non travel,1184.0,,1,3,life sciences,"951,0",3,Female,70,2,1, laboratory technician ,2,Married,,3974,6,No,20,,3,0,"5,0",3,"3,0",3,,0,2,,1991,,True
1343,25,Yes,,867.0,,19,2,marketing,"952,0",3,Male,36,2,1, sales representative ,2,Married,"2413,0",18798,1,Yes,18,,3,3,,2,"3,0",1,,0,0,"2413,0",1998,,False
1344,40,No,,658.0, sales ,10,4,marketing,"954,0",1,Male,67,2,3, sales executive ,2,Divorced,,20652,2,No,12,"3,0",2,1,"11,0",2,"2,0",1,,0,0,,1983, sales executive  -  sales ,1
1345,19,Yes,,419.0,,21,3,other,"959,0",4,Male,37,2,1, sales representative ,2,Single,"2121,0",9947,1,Yes,13,"3,0",2,0,"1,0",3,"4,0",1,,0,0,"2121,0",2004,,False
1346,20,Yes,travel rarely,129.0, research & development ,4,3,technical degree,,1,Male,84,3,1, laboratory technician ,1,Single,,13008,1,,19,"3,0",2,0,"1,0",2,"3,0",1,,0,0,,2003, laboratory technician  -  research & development ,False
1347,33,No,travel rarely,1069.0,,1,3,,,2,Female,42,2,2, healthcare representative ,4,,,12291,0,,14,"3,0",1,0,"6,0",3,"3,0",5,,1,4,,1990,,True
1348,58,Yes,travel rarely,289.0,,2,3,,,4,Male,51,3,1, research scientist ,3,Single,"2479,0",26227,4,No,24,"4,0",1,0,"7,0",4,"3,0",1,,0,0,"2479,0",1965,,0
1349,40,Yes,non travel,1479.0,,24,3,,"986,0",2,Female,100,4,4, sales executive ,2,Single,"13194,0",17071,4,,16,"3,0",4,0,"22,0",2,"2,0",1,,0,0,"13194,0",1983,,1
1350,29,Yes,travel rarely,906.0,,10,3,,"994,0",4,Female,92,2,1, research scientist ,1,Single,,11479,6,Yes,20,"4,0",3,0,"3,0",5,"3,0",0,,0,0,,1994,,1
1351,47,No,travel rarely,955.0,,18,2,life sciences,"1003,0",4,Female,83,3,2, sales executive ,4,Single,"4163,0",8571,1,Yes,17,"3,0",3,0,"9,0",0,"3,0",9,,0,7,"4163,0",1976,,0
1352,18,No,,287.0,,5,2,,"1012,0",2,Male,73,3,1, research scientist ,4,,,13493,1,No,15,"3,0",4,0,,2,"3,0",0,,0,0,,2005,,True
1353,20,Yes,,1097.0,,16,3,medical,,4,Female,98,2,1, research scientist ,1,,"2600,0",18275,1,Yes,15,"3,0",1,0,"1,0",2,"3,0",1,,0,0,"2600,0",2003,,0
1354,42,No,,265.0,,5,2,,"1029,0",4,Male,90,3,5, manager ,3,,"18303,0",7770,6,No,13,"3,0",2,0,"21,0",3,"4,0",1,,0,0,"18303,0",1981,,Yes
1355,50,No,travel rarely,804.0, research & development ,9,3,,,1,Male,64,3,1, laboratory technician ,4,Married,"2380,0",20165,4,No,18,,2,0,"8,0",5,"3,0",1,,0,0,"2380,0",1973, laboratory technician  -  research & development ,1
1356,37,Yes,travel rarely,1141.0,,11,2,medical,"1033,0",1,Female,61,1,2, healthcare representative ,2,,"4777,0",14382,5,No,15,"3,0",1,0,"15,0",2,"1,0",1,,0,0,"4777,0",1986,,1
1357,38,No,,,,3,4,life sciences,,2,Male,42,3,2, sales executive ,4,,,4981,8,Yes,12,"3,0",3,0,"19,0",1,"3,0",1,,0,0,,1985,,0
1358,36,Yes,,660.0,,15,3,,"1052,0",1,Male,81,3,2, laboratory technician ,3,Divorced,,7858,7,,14,"3,0",2,1,"9,0",3,"2,0",1,,0,0,,1987,,True
1359,28,No,travel rarely,1144.0, sales ,10,1,medical,"1056,0",4,Male,74,3,1, sales representative ,2,Married,"1052,0",23384,1,No,22,"4,0",2,0,,5,"3,0",1,,0,0,"1052,0",1995, sales representative  -  sales ,1
1360,43,No,,415.0,,25,3,,"1076,0",3,Male,Not Available,2,3, sales executive ,4,,,5268,5,No,13,"3,0",3,1,"18,0",5,"3,0",1,,0,0,,1980,,1
1361,21,Yes,travel rarely,1334.0, research & development ,10,3,,"1079,0",3,Female,36,2,1, laboratory technician ,1,Single,,17258,1,No,13,,1,0,"1,0",6,"2,0",1,,1,0,,2002, laboratory technician  -  research & development ,Yes
1362,51,Yes,travel rarely,1323.0,,4,4,,"1081,0",1,Male,34,3,1, research scientist ,3,Married,"2461,0",10332,9,,12,,3,3,"18,0",2,"4,0",10,,2,7,"2461,0",1972,,0
1363,37,No,,309.0, sales ,10,4,,"1105,0",4,Female,88,2,2, sales executive ,4,Divorced,,24223,2,Yes,14,,3,3,"8,0",5,"3,0",1,,0,0,,1986, sales executive  -  sales ,0
1364,28,Yes,,1009.0, research & development ,1,3,medical,"1111,0",1,Male,45,2,1, laboratory technician ,2,Divorced,"2596,0",7160,1,No,15,,1,2,,2,"3,0",1,,0,0,"2596,0",1995, laboratory technician  -  research & development ,0
1365,50,Yes,,,,1,4,,"1113,0",4,Male,81,3,2, sales executive ,3,Single,"4728,0",17251,3,Yes,14,"3,0",4,0,"5,0",4,"3,0",0,,0,0,"4728,0",1973,,True
1366,34,No,,697.0,,3,4,,"1115,0",3,Male,40,2,1, research scientist ,4,,,22478,3,No,17,"3,0",4,3,"6,0",2,"3,0",0,,0,0,,1989,,1
1367,38,No,travel rarely,130.0,,2,2,marketing,"1125,0",4,Male,32,3,3, sales executive ,2,Single,"7351,0",20619,7,No,16,"3,0",3,0,,2,"3,0",1,,0,0,"7351,0",1985,,Yes
1368,42,No,,188.0,,29,3,,,2,Male,56,1,2, laboratory technician ,4,,,9558,4,,19,"3,0",1,0,"16,0",3,"3,0",1,,0,0,,1981,,0
1369,18,Yes,,247.0,,8,1,,"1156,0",3,Male,80,3,1, laboratory technician ,3,Single,,13556,1,No,12,"3,0",4,0,,0,"3,0",0,,0,0,,2005,,Yes
1370,41,No,,167.0,,12,4,,"1158,0",2,Male,46,3,1, laboratory technician ,4,,"4766,0",9051,3,Yes,11,"3,0",1,1,"6,0",4,,1,,0,0,"4766,0",1982,,0
1371,35,No,travel rarely,982.0, research & development ,1,4,medical,"1172,0",4,Male,58,2,1, laboratory technician ,3,,"2258,0",16340,6,No,12,"3,0",2,1,,2,"3,0",8,,1,7,"2258,0",1988, laboratory technician  -  research & development ,1
1372,32,No,,862.0, sales ,2,1,,"1190,0",3,Female,76,3,1, sales representative ,1,,"2827,0",14947,1,,12,"3,0",3,3,"1,0",3,"3,0",1,,0,0,"2827,0",1991, sales representative  -  sales ,True
1373,22,Yes,,1256.0,,3,4,life sciences,,3,Male,48,2,1, research scientist ,4,Married,"2853,0",4223,0,Yes,11,"3,0",2,1,"1,0",5,"3,0",0,,0,0,"2853,0",2001,,True
1374,44,No,non travel,111.0,,26,3,,"1206,0",26,Male,74,1,1, research scientist ,3,Single,"2290,0",4279,2,No,13,,4,0,"6,0",3,"3,0",0,,0,0,"2290,0",1979,,Yes
1375,41,Yes,non travel,906.0,,5,2,life sciences,"1210,0",1,Male,95,2,1, research scientist ,1,,"2107,0",20293,6,No,17,"3,0",1,1,"5,0",2,"1,0",1,,0,0,"2107,0",1982,,1
1376,40,No,travel frequently,1184.0,,2,4,,,2,Male,62,3,2, sales executive ,2,,,25440,5,No,12,"3,0",4,3,,2,"3,0",0,,0,0,,1983,,False
1377,24,Yes,,984.0,,17,2,life sciences,,4,Female,97,3,1, laboratory technician ,2,,"2210,0",3372,1,,13,"3,0",1,1,"1,0",3,"1,0",1,,0,0,"2210,0",1999,,1
1378,42,No,travel frequently,458.0,,26,5,medical,"1242,0",1,Female,60,3,3, research director ,1,Married,"13191,0",23281,3,Yes,17,"3,0",3,0,,6,"3,0",1,,0,0,"13191,0",1981,,False
1379,49,No,,1098.0, research & development ,4,2,medical,"1256,0",1,Male,85,2,5, manager ,3,Married,,12124,2,,13,,3,1,"23,0",2,"4,0",1,,0,0,,1974, manager  -  research & development ,True
1380,48,No,travel rarely,969.0,,2,2,technical degree,"1258,0",4,Male,76,4,1, laboratory technician ,2,Single,,16620,5,,11,"3,0",3,0,"7,0",4,"2,0",1,,0,0,,1975,,True
1381,29,No,travel rarely,1329.0, research & development ,7,3,,"1260,0",3,Male,82,3,2, healthcare representative ,4,,,4204,1,,11,"3,0",2,2,"6,0",2,"3,0",6,,1,0,,1994, healthcare representative  -  research & development ,Yes
1382,48,No,,715.0, research & development ,1,3,life sciences,"1263,0",4,Male,76,2,5, research director ,4,Single,"18265,0",8733,6,No,12,"3,0",3,0,,3,"4,0",1,,0,0,"18265,0",1975, research director  -  research & development ,True
1383,34,No,,1320.0,,20,3,technical degree,,3,Female,89,4,1, research scientist ,3,,,21643,0,No,17,"3,0",4,0,"2,0",5,"2,0",1,,0,0,,1989,,True
1384,19,No,,265.0,,25,3,life sciences,"1269,0",2,Female,57,4,1, research scientist ,4,Single,,21221,1,,12,"3,0",4,0,"1,0",2,"3,0",1,,0,1,,2004,,Yes
1385,23,No,,373.0,,1,2,,"1270,0",4,Male,47,3,1, research scientist ,3,,,16901,1,No,22,"4,0",4,1,"1,0",2,"3,0",1,"0,0",0,1,,2000,,False
1386,25,Yes,travel frequently,599.0,,32,1,,"1273,0",3,Male,73,1,1, sales representative ,4,Single,"1118,0",8040,1,Yes,14,,4,0,"1,0",4,"3,0",1,,1,0,"1118,0",1998,,1
1387,42,No,,603.0,,34,4,medical,,2,Female,78,4,2, research scientist ,2,Married,"2372,0",5628,6,Yes,16,"3,0",4,0,"18,0",2,"3,0",1,,0,0,"2372,0",1981,,0
1388,51,No,travel frequently,968.0,,6,2,medical,,2,Female,40,2,1, laboratory technician ,3,Single,"2838,0",4257,0,,14,"3,0",2,0,"8,0",6,"2,0",7,,7,7,"2838,0",1972,,False
1389,45,No,travel frequently,364.0,,25,3,medical,"1306,0",2,Female,Not Available,3,5, manager ,2,,"18061,0",13035,3,,22,"4,0",3,0,"22,0",4,"3,0",0,,0,0,"18061,0",1978,,0
1390,27,No,,1291.0,,11,3,medical,"1364,0",3,Female,98,4,1, sales representative ,4,Married,,6527,8,,14,,2,1,"5,0",4,"3,0",1,,0,0,,1996,,1
1391,18,No,non travel,1124.0,,1,3,,"1368,0",4,Female,97,3,1, laboratory technician ,4,Single,"1611,0",19305,1,,15,"3,0",3,0,"0,0",5,"4,0",0,,0,0,"1611,0",2005,,0
1392,31,Yes,travel frequently,703.0,,2,3,,"1379,0",3,Female,90,2,1, sales representative ,4,Single,,11882,7,No,14,"3,0",3,0,"3,0",3,"4,0",1,,0,0,,1992,,Yes
1393,31,Yes,travel frequently,,,1,4,life sciences,"1427,0",2,Female,50,1,1, sales representative ,3,Single,,16154,1,,12,,2,0,,3,"3,0",1,,0,0,,1992,,0
1394,31,Yes,travel rarely,202.0,,8,3,life sciences,"1433,0",1,Female,34,2,1, research scientist ,2,,,22262,1,,12,"3,0",3,0,,3,"4,0",1,,0,0,,1992,,False
1395,27,No,travel rarely,1377.0,,11,1,life sciences,"1434,0",2,Male,91,3,1, laboratory technician ,1,Married,,7679,0,,14,"3,0",2,0,"6,0",3,"4,0",5,,1,4,,1996,,0
1396,39,Yes,,592.0,,2,3,,"1458,0",1,Female,54,2,1, laboratory technician ,1,Single,,17181,2,Yes,23,"4,0",2,0,"11,0",2,"4,0",1,,0,0,,1984,,1
1397,44,No,travel frequently,383.0,,1,5,marketing,"1481,0",1,Female,79,3,2, sales executive ,3,Married,"4768,0",9282,7,,12,,3,1,"11,0",4,"2,0",1,,0,0,"4768,0",1979,,False
1398,30,No,,990.0, research & development ,25,3,,"1482,0",25,Male,Not Available,3,1, research scientist ,3,,"1274,0",7152,1,,13,"3,0",2,2,"1,0",2,"2,0",1,,0,0,"1274,0",1993, research scientist  -  research & development ,False
1399,35,No,travel rarely,660.0,,26,1,life sciences,,4,Male,76,3,1, sales representative ,3,,"2404,0",16192,1,No,13,,1,1,"1,0",3,"3,0",1,"0,0",0,0,"2404,0",1988,,1
1400,24,Yes,travel frequently,381.0,,9,3,,"1494,0",2,Male,89,3,1, laboratory technician ,1,,,16998,2,,11,"3,0",3,0,,2,"2,0",0,,0,0,,1999,,False
1401,24,No,,830.0,,13,2,,,4,Female,78,3,1, sales representative ,2,Married,"2033,0",7103,1,,13,"3,0",3,1,"1,0",2,,1,,0,0,"2033,0",1999,,True
1402,28,Yes,,289.0,,2,2,medical,"1504,0",3,Male,Not Available,2,1, laboratory technician ,1,Single,"2561,0",5355,7,No,11,,3,0,"8,0",2,"2,0",0,,0,0,"2561,0",1995,,True
1403,28,No,travel rarely,1423.0,,1,3,life sciences,,1,Male,72,2,1, research scientist ,3,,"1563,0",12530,1,,14,"3,0",4,1,"1,0",2,"1,0",1,,0,0,"1563,0",1995,,False
1404,33,No,,516.0,,8,5,,"1515,0",4,Male,69,3,2, healthcare representative ,3,,"6388,0",22049,2,,17,"3,0",1,0,"14,0",6,"3,0",0,,0,0,"6388,0",1990,,Yes
1405,39,No,travel rarely,1089.0,,6,3,,"1525,0",2,Female,32,3,3, manufacturing director ,2,Single,"8376,0",9150,4,,18,,4,0,"9,0",3,"3,0",2,,2,2,"8376,0",1984,,False
1406,42,No,,1210.0,,2,3,medical,"1542,0",3,Male,68,2,1, laboratory technician ,2,Married,"4841,0",24052,4,,14,,2,1,,3,,1,,0,0,"4841,0",1981,,True
1407,29,No,travel rarely,598.0,,9,3,,"1558,0",3,Male,91,4,1, research scientist ,3,Married,,22376,6,No,18,"3,0",1,2,,2,"2,0",1,"0,0",0,0,,1994,,0
1408,35,No,travel rarely,992.0,,1,3,,"1564,0",4,Male,68,2,1, laboratory technician ,1,,,21731,1,No,19,"3,0",2,0,,3,"3,0",3,,1,2,,1988,,0
1409,35,Yes,travel rarely,104.0,,14,3,,,14,Female,69,3,1, laboratory technician ,1,,"2074,0",26619,1,,12,"3,0",4,1,"1,0",2,"3,0",1,,0,0,"2074,0",1988,,1
1410,34,No,,479.0,,13,4,medical,"1577,0",13,Male,35,3,1, research scientist ,4,Single,"2972,0",22061,1,,13,"3,0",3,0,,4,,1,,0,0,"2972,0",1989,,0
1411,26,No,travel rarely,474.0,,3,3,,"1581,0",1,Female,89,3,1, research scientist ,4,,,11133,1,,21,"4,0",1,0,"1,0",5,"3,0",1,,0,0,,1997,,True
1412,36,No,travel rarely,884.0,,1,4,life sciences,,2,Female,73,3,2, sales executive ,3,Single,"6815,0",21447,6,No,13,"3,0",1,0,,5,"3,0",1,,0,0,"6815,0",1987,,1
1413,50,No,,264.0,,24,3,marketing,"1591,0",24,Male,59,3,5, manager ,3,Marreid,,19519,4,Yes,16,,3,1,,2,"3,0",1,,0,0,,1973,,False
1414,42,No,travel rarely,1059.0,,9,2,,,4,Male,93,2,5, manager ,4,,,26362,8,No,22,"4,0",4,0,"24,0",2,"3,0",1,,0,1,,1981,,False
1415,35,No,,1349.0,,7,2,life sciences,"1601,0",3,Male,63,2,1, laboratory technician ,4,,"2690,0",7713,1,No,18,"3,0",4,1,,5,"2,0",1,,0,1,"2690,0",1988,,0
1416,46,No,travel rarely,563.0,,1,4,life sciences,"1602,0",4,Male,56,4,4, manager ,1,,"17567,0",3156,1,,15,"3,0",2,0,"27,0",5,"1,0",26,,0,12,"17567,0",1977,,0
1417,18,Yes,travel frequently,544.0, sales ,3,2,medical,"1624,0",2,Female,70,3,1, sales representative ,4,Single,"1569,0",18420,1,Yes,12,"3,0",3,0,"0,0",2,"4,0",0,,0,0,"1569,0",2005, sales representative  -  sales ,True
1418,29,No,,991.0,,5,3,,"1669,0",1,Male,43,2,2, sales executive ,2,Divorced,"4187,0",3356,1,Yes,13,,2,1,"10,0",3,"2,0",10,,0,9,"4187,0",1994,,True
1419,31,No,,1112.0,,5,4,life sciences,"1673,0",1,Female,67,3,2, sales executive ,4,,,22589,1,No,11,"3,0",1,2,"10,0",2,,10,,0,2,,1992,,Yes
1420,41,No,travel rarely,1206.0,,23,2,,"1678,0",4,Male,80,3,3, sales executive ,3,Single,,11591,3,,16,"3,0",4,0,"21,0",2,"3,0",2,,0,2,,1982,,True
1421,38,No,travel rarely,1495.0,,4,2,,,4,Female,87,3,1, laboratory technician ,3,,"3306,0",26176,7,,19,"3,0",4,1,"7,0",5,,0,,0,0,"3306,0",1985,,Yes
1422,32,Yes,travel rarely,1259.0,,2,4,life sciences,,4,Male,95,3,1, laboratory technician ,2,Single,"1393,0",24852,1,No,12,"3,0",1,0,"1,0",2,"3,0",1,,0,0,"1393,0",1991,,1
1423,60,No,,,,1,4,,"1697,0",3,Male,92,1,3, healthcare representative ,4,Divorced,"10883,0",20467,3,No,20,"4,0",3,1,"19,0",2,"4,0",1,,0,0,"10883,0",1963,,0
1424,24,Yes,,240.0,,22,1,,"1714,0",4,Male,58,1,1, human resources ,3,Married,,11585,1,No,11,,3,1,"1,0",2,"3,0",1,,0,0,,1999,,Yes
1425,40,No,travel rarely,369.0,,8,2,life sciences,"1724,0",2,Female,92,3,2, manufacturing director ,1,,,5041,2,Yes,16,"3,0",2,1,"18,0",3,"3,0",1,,0,0,,1983,,True
1426,30,No,travel rarely,793.0,,21,1,,,2,Male,33,3,1, research scientist ,4,Married,"2862,0",3811,1,No,12,"3,0",2,1,"10,0",2,"2,0",10,,0,8,"2862,0",1993,,1
1427,47,No,non travel,543.0,,2,4,marketing,"1731,0",3,Male,87,3,2, sales executive ,2,,,3536,7,No,11,"3,0",4,1,"4,0",3,"1,0",1,,0,0,,1976,,True
1428,32,Yes,travel rarely,964.0, sales ,1,2,,,1,Male,Not Available,1,2, sales executive ,2,Single,"6735,0",12147,6,,15,"3,0",2,0,"10,0",2,"3,0",0,,0,0,"6735,0",1991, sales executive  -  sales ,0
1429,45,No,travel rarely,176.0,,41,3,life sciences,"1744,0",41,Female,56,1,3, human resources ,3,Marreid,"9756,0",6595,4,,21,"4,0",3,2,"9,0",2,"4,0",5,,0,3,"9756,0",1978,,Yes
1430,34,No,,181.0,,2,4,,"1755,0",4,Male,97,4,1, research scientist ,4,Married,,5586,0,Yes,14,"3,0",1,3,"6,0",3,"3,0",5,,1,2,,1989,,0
1431,33,Yes,,211.0,,16,3,,"1758,0",1,Female,74,3,3, sales executive ,1,,,10092,2,Yes,20,"4,0",3,0,,2,"2,0",0,,0,0,,1990,,True
1432,31,Yes,travel rarely,1079.0,,16,4,,"1761,0",1,Male,70,3,3, sales executive ,3,Married,,19002,2,,13,"3,0",1,3,,2,"3,0",1,,0,0,,1992,,True
1433,29,No,travel rarely,590.0,,4,3,technical degree,,4,Female,91,2,1, research scientist ,1,Divorced,,10007,1,,13,"3,0",3,1,,2,"3,0",1,,0,0,,1994,,Yes
1434,30,No,,305.0,,16,3,,"1763,0",3,Male,58,4,2, healthcare representative ,3,Married,"5294,0",9128,3,No,16,"3,0",3,1,"10,0",3,"3,0",7,,1,7,"5294,0",1993,,False
1435,38,No,travel rarely,833.0,,18,3,medical,"1766,0",2,Male,60,1,2, healthcare representative ,4,Married,,24539,3,,16,"3,0",3,1,,2,"3,0",1,,1,0,,1985,,1
1436,43,Yes,,807.0,,17,3,technical degree,,3,Male,38,2,1, research scientist ,3,,"2437,0",15587,9,Yes,16,"3,0",4,1,"6,0",4,"3,0",1,,0,0,"2437,0",1980,,False
1437,55,No,travel rarely,478.0,,44,3,,,3,Male,60,2,5, research director ,1,Married,,19805,8,No,12,"3,0",2,3,"34,0",2,"3,0",1,,0,0,,1968,,False
1438,21,Yes,,337.0,,7,1,marketing,,2,Male,31,3,1, sales representative ,2,Single,,4567,1,,13,"3,0",2,0,,3,"3,0",1,,1,0,,2002,,Yes
1439,22,Yes,travel rarely,1294.0,,45,1,medical,"1783,0",3,Female,79,3,1, laboratory technician ,1,,,15999,1,Yes,17,"3,0",3,0,"1,0",6,"3,0",1,,0,0,,2001,,Yes
1440,37,No,travel rarely,1239.0,,8,2,other,,3,Male,89,3,2, human resources ,2,Divorced,"4071,0",12832,2,No,13,"3,0",3,0,"19,0",4,"2,0",10,,4,7,"4071,0",1986,,1
1441,42,No,travel rarely,1128.0,,13,3,,,2,Male,95,4,2, healthcare representative ,1,Married,,5696,5,No,18,,3,2,"10,0",2,"2,0",0,,0,0,,1981,,False
1442,18,No,,1431.0,,14,3,,"1839,0",2,Female,33,3,1, research scientist ,3,Single,,8018,1,,16,"3,0",3,0,"0,0",4,"1,0",0,,0,0,,2005,,True
1443,31,Yes,travel rarely,359.0,,18,5,human resources,"1842,0",4,Male,89,4,1, human resources ,1,Married,"2956,0",21495,0,No,17,"3,0",3,0,"2,0",4,"3,0",1,,0,0,"2956,0",1992,,True
1444,36,No,travel rarely,430.0,,2,4,,"1847,0",4,Female,73,3,2, research scientist ,2,,,19573,4,Yes,22,"4,0",4,1,,2,"3,0",1,,0,0,,1987,,Yes
1445,32,No,travel frequently,1318.0,,10,4,marketing,"1853,0",4,Male,79,3,2, sales executive ,4,,"4648,0",26075,8,,13,"3,0",3,0,,2,"4,0",0,,0,0,"4648,0",1991,,1
1446,29,No,,726.0,,29,1,life sciences,,4,Male,93,1,2, healthcare representative ,3,divorced,,21143,8,No,17,,4,2,"11,0",3,,7,,1,6,,1994,,0
